GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
34,57.0245,207.4029,988.347,0.0,0.0,0.0,-737.6315,-6433.802,270.3421,3208.108,-1854.4343,43.48587816,-2440.209,-1810.9484218399998,-4251.15742184
35,56.9756,207.8605,989.2669,0.0,0.0,0.0,-731.4347,-6442.8717,269.2282,3205.62,-1845.6664,43.711195679999996,-2445.355199999999,-1801.9552043200001,-4247.310404319999
36,56.9474,207.905,989.496,0.0,0.0,0.0,-731.6054,-6442.2,269.1866,3205.84,-1846.3968,43.7205852,-2444.4304,-1802.6762148,-4247.1066148
37,56.9966,208.22,983.4675,0.0,0.0,0.0,-734.2069,-6450.6854,270.9536,3202.5571,-1839.0502,43.144506719999995,-2462.6975,-1795.90569328,-4258.60319328
38,57.1124,208.7394,986.7218,0.0,0.0,0.0,-742.4991,-6445.8996,270.9332,3202.2361,-1835.8949,43.13197368,-2462.6557999999995,-1792.76292632,-4255.41872632
39,57.0594,208.1022,987.2505,0.0,0.0,0.0,-733.2296,-6449.4631,269.5826,3205.5845,-1840.2249,43.02485712,-2455.1135000000004,-1797.20004288,-4252.313542880001
40,57.0617,207.4973,986.63,0.0,0.0,0.0,-732.6564,-6431.862,270.0522,3206.8031,-1855.3849,43.39227744,-2436.4741000000004,-1811.99262256,-4248.466722560001
41,57.2905,208.3824,984.9506,0.0,0.0,0.0,-735.076,-6451.5876,269.8661,3199.5209,-1829.6942,42.75781848,-2466.6531,-1786.93638152,-4253.589481519999
42,57.1076,208.6712,985.1681,0.0,0.0,0.0,-730.0865,-6448.5092,269.7686,3208.4076,-1848.5145,43.56334656,-2449.4726000000005,-1804.95115344,-4254.42375344
43,56.8748,207.8887,988.5408,0.0,0.0,0.0,-737.9543,-6455.6042,269.9686,3205.9884,-1830.3595,42.52700232,-2464.297199999999,-1787.83249768,-4252.1296976799995
44,57.2149,208.493,985.6516,0.0,0.0,0.0,-731.0443,-6430.3146,269.5903,3206.0705,-1863.4546,43.60509,-2434.3386,-1819.84951,-4254.18811
45,57.2292,207.8383,988.6525,0.0,0.0,0.0,-738.1832,-6459.8267,269.8577,3206.6593,-1827.9058,42.37541856,-2467.7728999999995,-1785.53038144,-4253.303281439999
46,57.2315,209.0125,984.9505,0.0,0.0,0.0,-729.2965,-6437.2032,269.521,3204.9214,-1858.0246,43.6373244,-2440.8628,-1814.3872756,-4255.2500756
47,56.8539,209.0604,985.8574,0.0,0.0,0.0,-728.1671,-6459.2535,268.8441,3207.2438,-1836.3133,43.90582824,-2459.5609999999997,-1792.4074717600001,-4251.968471759999
48,56.7061,208.0575,983.8152,0.0,0.0,0.0,-728.746,-6420.1572,269.8845,3206.2037,-1870.5732,44.0015184,-2424.2361999999994,-1826.5716816000001,-4250.807881599999
49,56.9312,208.9954,984.8021,0.0,0.0,0.0,-729.4047,-6435.3881,269.509,3205.3188,-1859.5209,43.66077264,-2439.2362999999996,-1815.86012736,-4255.09642736

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,53.7171,197.5366,928.3758,0.0,0.0,0.0,-672.2088,-6022.7592,256.7851,2931.9862,-1638.4919,42.94287792,-2326.567200000001,-1595.54902208,-3922.1162220800006
1,54.109,198.0888,928.5831,0.0,0.0,0.0,-669.1658,-6015.9597,256.5222,2930.1086,-1644.5161,43.39893312,-2317.7138,-1601.11716688,-3918.8309668800002
2,54.4055,197.9578,927.3943,0.0,0.0,0.0,-674.8677,-6014.0224,257.1652,2929.8795,-1650.0258,43.26409152,-2322.0877999999993,-1606.76170848,-3928.8495084799993
3,53.9171,198.1209,928.3193,0.0,0.0,0.0,-671.8149,-6035.622,256.2261,2931.5884,-1628.2068,42.8121432,-2339.2651,-1585.3946568,-3924.6597568
4,53.9723,197.6343,929.4452,0.0,0.0,0.0,-677.1097,-6020.5218,257.2036,2932.6005,-1642.1001,42.8441112,-2326.7756000000004,-1599.2559888,-3926.0315888000005
5,54.0234,197.8601,927.7111,0.0,0.0,0.0,-671.2378,-6020.9416,256.519,2931.0579,-1640.3287,43.04172888,-2325.0079000000005,-1597.28697112,-3922.2948711200006
6,54.1079,198.764,928.8731,0.0,0.0,0.0,-675.2032,-6044.9735,256.8162,2931.3984,-1617.4635,42.367964400000005,-2350.2171,-1575.0955356,-3925.3126356
7,53.6415,198.5806,928.466,0.0,0.0,0.0,-671.2241,-6031.9182,256.6053,2929.1561,-1631.6789,42.79504392,-2336.6928,-1588.8838560800002,-3925.57665608
8,54.1241,199.2162,930.8223,0.0,0.0,0.0,-672.7305,-6047.2029,256.879,2928.974,-1616.2125,42.581219759999996,-2349.9178,-1573.63128024,-3923.5490802400004
9,53.9162,197.8301,928.0639,0.0,0.0,0.0,-671.7098,-6023.4104,256.6448,2931.4019,-1637.9204,42.97973544,-2327.2632999999996,-1594.94066456,-3922.20396456
10,53.9052,198.388,930.2475,0.0,0.0,0.0,-673.8327,-6026.9309,256.2786,2929.4823,-1629.94,42.67773647999999,-2332.462000000001,-1587.26226352,-3919.724263520001
11,53.681,199.3142,927.729,0.0,0.0,0.0,-671.3837,-6036.5042,256.7103,2929.4372,-1629.5054,42.86431656,-2341.0162000000005,-1586.64108344,-3927.6572834400004
12,53.72,198.2689,927.5993,0.0,0.0,0.0,-671.5979,-6021.6602,256.5877,2930.6193,-1639.1687,43.033758479999996,-2326.462900000001,-1596.13494152,-3922.5978415200007
13,53.6983,197.4645,931.656,0.0,0.0,0.0,-676.2559,-6032.0278,256.8043,2931.3429,-1624.8889,42.36902136,-2337.3177,-1582.51987864,-3919.83757864
14,53.8915,198.7986,926.845,0.0,0.0,0.0,-671.3365,-6040.2081,257.087,2931.8619,-1628.7787,42.6856356,-2343.0606000000007,-1586.0930644,-3929.1536644000007
15,53.6814,199.2389,926.6997,0.0,0.0,0.0,-667.3199,-6038.2607,256.3888,2929.7985,-1632.5751,43.04050344,-2339.7733000000007,-1589.53459656,-3929.3078965600007
16,53.6772,197.7797,929.9795,0.0,0.0,0.0,-677.5264,-6021.7793,257.0585,2932.7134,-1639.596,42.710119920000004,-2328.0974,-1596.88588008,-3924.98328008
17,54.0004,198.2514,926.2126,0.0,0.0,0.0,-672.2516,-6017.9682,257.372,2932.4458,-1651.4592,43.3100844,-2321.9375999999997,-1608.1491156,-3930.0867155999995
18,53.8031,197.7337,928.6875,0.0,0.0,0.0,-671.2327,-6034.7988,256.1434,2931.9444,-1628.0811,42.76721232,-2337.7193999999995,-1585.31388768,-3923.0332876799994
19,54.2042,198.1838,929.3065,0.0,0.0,0.0,-672.5219,-6041.7369,256.5401,2930.8492,-1621.7745,42.602926319999995,-2345.1749999999997,-1579.17157368,-3924.34657368
20,54.0279,199.5976,926.2653,0.0,0.0,0.0,-671.6773,-6041.1048,256.4893,2931.0975,-1627.0069,42.558509519999994,-2345.3045,-1584.4483904800002,-3929.7528904800006
21,53.847,197.8145,930.9932,0.0,0.0,0.0,-675.0209,-6032.2518,256.5765,2930.5078,-1624.9568,42.42537864,-2337.5337000000004,-1582.53142136,-3920.0651213600004
22,53.868,198.4652,927.913,0.0,0.0,0.0,-673.0341,-6018.8107,256.6379,2931.9761,-1639.9263,42.749480160000005,-2322.9846000000007,-1597.17681984,-3920.1614198400007
23,54.0443,198.9298,926.9761,0.0,0.0,0.0,-672.0739,-6035.6262,256.91,2931.9983,-1633.4894,42.796737359999995,-2338.8415999999997,-1590.69266264,-3929.5342626399997
24,53.9803,198.5676,930.9117,0.0,0.0,0.0,-679.4215,-6020.6334,256.5622,2929.13,-1635.5841,42.41141063999999,-2330.9030999999995,-1593.17268936,-3924.0757893599994
25,53.8891,198.4433,927.5883,0.0,0.0,0.0,-670.8765,-6040.3165,256.9495,2932.1834,-1628.6838,42.672805919999995,-2342.1394,-1586.01099408,-3928.15039408
26,53.8586,197.651,928.2208,0.0,0.0,0.0,-671.7249,-6022.6255,256.5911,2931.4993,-1638.4451,42.99484032,-2326.5296000000003,-1595.4502596799998,-3921.97985968
27,53.9786,197.9647,929.6388,0.0,0.0,0.0,-677.563,-6021.533,257.2137,2932.06,-1640.4407,42.7755996,-2328.2402000000006,-1597.6651004,-3925.9053004000007
28,54.1182,198.0711,928.3898,0.0,0.0,0.0,-671.0239,-6041.0612,256.5558,2930.6782,-1622.4727,42.66784152,-2344.2720000000004,-1579.8048584800001,-3924.0768584800003
29,53.7885,198.5207,926.2152,0.0,0.0,0.0,-668.5443,-6034.2934,256.3578,2931.3521,-1636.5232,43.19390736,-2336.6034,-1593.3292926400002,-3929.93269264
30,53.9573,199.6406,929.3107,0.0,0.0,0.0,-680.6024,-6029.9593,257.0636,2929.7979,-1632.0072,42.18577128,-2340.7916,-1589.82142872,-3930.61302872
31,53.7609,198.2065,929.358,0.0,0.0,0.0,-675.162,-6033.7147,257.0963,2931.5791,-1628.226,42.348145679999995,-2338.875900000001,-1585.87785432,-3924.753754320001
32,53.8077,197.77,928.6457,0.0,0.0,0.0,-671.4326,-6029.6713,256.8991,2931.0033,-1632.839,42.977568240000004,-2332.9781000000007,-1589.86143176,-3922.8395317600007
33,53.9018,199.3615,926.3172,0.0,0.0,0.0,-672.3651,-6040.1967,256.8329,2931.6027,-1628.143,42.57565776,-2344.5457,-1585.56734224,-3930.11304224
34,54.0815,197.5931,929.2911,0.0,0.0,0.0,-677.1862,-6019.8735,257.1948,2932.1926,-1642.5505,42.8725512,-2326.7066,-1599.6779488,-3926.3845487999997
35,54.1379,198.1436,928.7701,0.0,0.0,0.0,-669.1188,-6015.2647,256.3192,2929.2964,-1643.5906,43.37680752,-2317.716299999999,-1600.21379248,-3917.930092479999
36,54.1343,198.2009,928.991,0.0,0.0,0.0,-669.4405,-6015.7129,256.3208,2929.378,-1643.1472,43.373333519999996,-2318.1284,-1599.7738664800002,-3917.90226648
37,53.9498,198.64,926.8019,0.0,0.0,0.0,-671.2766,-6041.2287,257.1776,2932.3575,-1628.198,42.73584192,-2343.5784999999996,-1585.46215808,-3929.04065808
38,53.9581,198.3322,929.6103,0.0,0.0,0.0,-680.1066,-6028.3214,257.2861,2933.1729,-1634.3619,42.422302079999994,-2336.0683999999997,-1591.93959792,-3928.00799792
39,53.8651,198.1824,929.2794,0.0,0.0,0.0,-671.9273,-6036.889,256.2194,2931.1359,-1626.4684,42.68640888,-2340.1341,-1583.78199112,-3923.91609112
40,54.0983,197.5707,928.1195,0.0,0.0,0.0,-671.6175,-6023.3276,256.6141,2931.2354,-1637.955,42.97216464,-2327.3070999999995,-1594.9828353599999,-3922.2899353599996
41,54.1036,198.6384,928.5524,0.0,0.0,0.0,-672.8739,-6041.1984,256.205,2930.0554,-1620.9013,42.421198319999995,-2346.5175,-1578.48010168,-3924.99760168
42,54.1234,198.9216,925.6864,0.0,0.0,0.0,-669.4905,-6035.0684,256.4567,2931.4425,-1634.4238,43.04197296,-2337.9283000000005,-1591.38182704,-3929.3101270400007
43,53.6811,197.6218,931.2166,0.0,0.0,0.0,-676.053,-6031.8526,256.5107,2931.1049,-1624.7482,42.40325736,-2337.770500000001,-1582.34494264,-3920.1154426400008
44,53.8624,198.4993,926.7371,0.0,0.0,0.0,-669.1912,-6033.353,256.3438,2930.6969,-1636.0328,43.118516879999994,-2336.404700000001,-1592.91428312,-3929.318983120001
45,53.9543,197.742,930.6745,0.0,0.0,0.0,-675.3041,-6033.384,256.4696,2930.6095,-1623.6035,42.38496216,-2339.2381999999993,-1581.21853784,-3920.456737839999
46,53.9887,198.5983,926.7702,0.0,0.0,0.0,-667.4522,-6036.0375,256.1695,2930.2733,-1635.0039,43.21347768,-2337.689700000001,-1591.7904223199998,-3929.4801223200006
47,53.9538,198.7926,924.9645,0.0,0.0,0.0,-666.6137,-6015.0013,256.1199,2930.0872,-1650.0962,43.54814303999999,-2317.697,-1606.54805696,-3924.24505696
48,53.7371,198.1408,925.7623,0.0,0.0,0.0,-666.873,-6019.6309,256.5982,2930.6863,-1647.7387,43.49072952,-2321.5791999999997,-1604.24797048,-3925.82717048
49,53.7108,198.5854,926.6137,0.0,0.0,0.0,-667.6161,-6033.8335,256.1617,2930.5919,-1636.8414,43.2244296,-2335.7861,-1593.6169704000001,-3929.4030703999997

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,2.9852,9.918,58.4662,0.0,0.0,0.0,-15.158,-395.8272,13.4034,275.1279,-242.2682,5.84881272,-51.08450000000005,-236.41938728,-287.50388728
1,2.9745,10.2741,60.4646,0.0,0.0,0.0,-15.671,-431.2931,13.0691,276.0688,-209.4794,5.53565592,-84.113,-203.94374408,-288.05674408
2,2.955,10.353,60.0506,0.0,0.0,0.0,-15.2085,-431.0048,12.9896,275.3935,-209.5232,5.5925964,-84.47159999999997,-203.9306036,-288.40220359999995
3,3.3587,10.9962,56.5073,0.0,0.0,0.0,-15.3184,-373.0765,12.8256,262.0234,-248.8242,5.84706888,-42.68369999999999,-242.97713112,-285.66083111999995
4,3.0522,9.8712,58.9414,0.0,0.0,0.0,-15.374,-395.0327,13.4046,275.7486,-243.738,5.852697839999999,-49.38869999999997,-237.88530216,-287.27400215999995
5,2.9886,9.8866,58.5445,0.0,0.0,0.0,-15.1804,-396.0777,13.4224,275.4411,-242.3161,5.8514040000000005,-50.97489999999999,-236.464696,-287.439596
6,3.2387,10.308,56.1405,0.0,0.0,0.0,-14.6098,-380.8749,12.8025,261.273,-241.0091,5.89255344,-51.72199999999998,-235.11654656,-286.83854655999994
7,3.2521,10.2187,56.8693,0.0,0.0,0.0,-14.4525,-391.7268,13.404,274.5998,-247.3817,5.93965656,-47.83539999999999,-241.44204344,-289.27744343999996
8,3.2628,10.2723,56.6066,0.0,0.0,0.0,-14.5418,-390.3112,13.2015,273.9627,-248.2415,5.91929064,-47.5471,-242.32220936,-289.86930936
9,2.9994,9.9087,58.4863,0.0,0.0,0.0,-15.1634,-395.9471,13.4449,275.4725,-242.4762,5.8419972,-50.79869999999994,-236.6342028,-287.43290279999997
10,3.2654,10.277,56.5813,0.0,0.0,0.0,-14.4269,-389.8767,13.1964,273.6787,-248.529,5.95000224,-47.30480000000006,-242.57899776,-289.88379776000005
11,3.2442,10.1715,54.5036,0.0,0.0,0.0,-14.6536,-373.5592,13.5633,261.6564,-248.5936,5.8362487199999995,-45.07379999999995,-242.75735128000002,-287.8311512799999
12,2.9411,9.7488,59.1993,0.0,0.0,0.0,-15.8082,-398.8136,13.2044,276.2251,-240.2634,5.7392136,-53.30309999999997,-234.5241864,-287.82728639999993
13,3.2309,10.2661,57.2675,0.0,0.0,0.0,-14.3093,-392.2202,13.4591,274.7115,-246.9551,5.96091312,-47.59440000000001,-240.99418688,-288.58858688
14,3.0374,9.5742,56.6952,0.0,0.0,0.0,-15.4005,-395.0948,13.7458,270.1101,-237.3225,5.765710319999999,-57.33260000000007,-231.55678967999998,-288.8893896800001
15,3.2891,10.2058,57.6882,0.0,0.0,0.0,-14.6458,-400.1564,13.4039,274.7469,-238.0122,5.86714824,-55.4683,-232.14505176,-287.61335176
16,3.1547,10.0271,57.7727,0.0,0.0,0.0,-14.408,-401.2994,13.3,273.961,-236.6665,5.9110963199999995,-57.49189999999999,-230.75540368,-288.24730368
17,2.9897,10.114,58.0534,0.0,0.0,0.0,-15.5693,-393.4909,13.2698,275.2579,-244.4461,5.84422848,-49.37540000000001,-238.60187152,-287.97727152
18,3.2325,10.2289,58.1552,0.0,0.0,0.0,-14.5384,-401.5528,13.4534,275.0655,-236.823,5.8603176,-55.955700000000036,-230.9626824,-286.9183824000001
19,3.042,9.6394,58.0139,0.0,0.0,0.0,-14.7926,-392.7277,13.1298,269.3847,-238.9997,5.872448159999999,-54.31050000000005,-233.12725183999999,-287.43775184000003
20,3.0602,9.5717,58.9077,0.0,0.0,0.0,-15.0083,-405.778,13.302,276.2249,-234.4711,5.80448376,-59.71980000000002,-228.66661624,-288.3864162400001
21,3.1879,10.2155,57.4509,0.0,0.0,0.0,-14.2945,-391.9296,13.3831,274.82,-247.3046,5.97470112,-47.16669999999999,-241.32989888,-288.49659887999996
22,2.7374,9.3332,58.2322,0.0,0.0,0.0,-14.9348,-394.1585,13.2421,278.2164,-246.2881,5.91234408,-47.331999999999994,-240.37575592,-287.70775591999995
23,3.2479,10.5962,56.9489,0.0,0.0,0.0,-15.8173,-373.5685,12.8763,262.8,-248.4831,5.80917024,-42.91649999999993,-242.67392976000002,-285.59042975999995
24,3.3136,10.0144,58.2579,0.0,0.0,0.0,-14.3119,-388.6375,12.9413,274.6241,-250.775,5.9742964800000005,-43.79809999999998,-244.80070352,-288.59880351999993
25,3.1471,9.9265,58.4718,0.0,0.0,0.0,-14.4044,-401.4662,13.1811,274.2046,-236.709,5.905702799999999,-56.93949999999995,-230.8032972,-287.7427972
26,3.0613,9.8334,59.0613,0.0,0.0,0.0,-15.3965,-395.6213,13.4497,276.2571,-243.6448,5.85039816,-49.35500000000002,-237.79440184,-287.14940184000005
27,2.9878,9.9799,58.3601,0.0,0.0,0.0,-15.1478,-395.4729,13.364,274.7236,-242.2476,5.8521981599999995,-51.20530000000002,-236.39540184,-287.60070184
28,3.1702,9.6715,56.5706,0.0,0.0,0.0,-15.3733,-394.7311,13.6724,269.752,-237.5298,5.7775586400000005,-57.26770000000005,-231.75224136,-289.01994136
29,3.2103,10.2984,58.9381,0.0,0.0,0.0,-15.8119,-396.6807,13.1626,275.8877,-242.475,5.76659808,-50.99549999999999,-236.70840192,-287.70390192
30,3.1307,10.2479,55.9347,0.0,0.0,0.0,-14.5686,-380.6012,12.9299,261.0178,-241.1035,5.91278904,-51.908799999999985,-235.19071096,-287.09951096
31,3.2622,10.4236,57.2517,0.0,0.0,0.0,-14.2822,-389.928,13.4316,274.5446,-248.892,5.896242,-45.29649999999998,-242.995758,-288.292258
32,2.9957,9.6911,59.3015,0.0,0.0,0.0,-15.8049,-398.8765,13.2169,276.4746,-240.5022,5.75680176,-53.001599999999996,-234.74539824,-287.74699824
33,3.1356,9.8812,56.6501,0.0,0.0,0.0,-15.6524,-394.1679,13.871,270.5341,-237.8287,5.6769393599999995,-55.74829999999997,-232.15176064,-287.90006064
34,2.9429,9.8097,59.0559,0.0,0.0,0.0,-15.8069,-398.356,13.1473,275.9153,-240.4545,5.778342,-53.29180000000002,-234.676158,-287.967958
35,2.8377,9.717,60.4969,0.0,0.0,0.0,-17.4456,-412.671,12.909,276.3236,-224.5179,5.65813872,-67.8324,-218.85976128,-286.69216128
36,2.8132,9.7041,60.505,0.0,0.0,0.0,-17.3372,-411.3812,12.8658,276.462,-225.9102,5.663296079999999,-66.36830000000003,-220.24690392,-286.61520392
37,3.0468,9.58,56.6655,0.0,0.0,0.0,-15.4026,-395.0573,13.7761,270.1996,-237.5022,5.77033272,-57.19190000000003,-231.73186728,-288.92376728000005
38,3.1543,10.4072,57.1116,0.0,0.0,0.0,-15.8403,-386.4685,13.6471,269.0632,-244.1978,5.77624896,-48.92539999999997,-238.42155104,-287.34695104
39,3.1943,9.9197,57.971,0.0,0.0,0.0,-14.4219,-402.4984,13.3632,274.4486,-235.9412,5.9021791200000004,-58.02350000000001,-230.03902088,-288.06252087999997
40,2.9635,9.9266,58.5105,0.0,0.0,0.0,-15.1646,-396.1601,13.438,275.5677,-242.3616,5.84590536,-50.91840000000002,-236.51569464000002,-287.43409464
41,3.1869,9.744,56.3982,0.0,0.0,0.0,-15.524,-395.0769,13.6612,269.4655,-236.7183,5.71383504,-58.14510000000001,-231.00446496,-289.14956496
42,2.9842,9.7496,59.4816,0.0,0.0,0.0,-15.6833,-399.1952,13.3119,276.9651,-240.8295,5.74350912,-52.3861,-235.08599088,-287.47209088
43,3.1937,10.2669,57.3242,0.0,0.0,0.0,-14.3136,-392.4015,13.4578,274.8835,-246.9351,5.96380752,-47.58899999999994,-240.97129248000002,-288.56029248
44,3.3525,9.9937,58.9145,0.0,0.0,0.0,-15.1823,-393.0432,13.2465,275.3736,-245.9014,5.8814784,-47.34469999999999,-240.0199216,-287.36462159999996
45,3.2749,10.0963,57.978,0.0,0.0,0.0,-14.4553,-390.2693,13.3881,276.0499,-250.034,5.92671888,-43.937400000000025,-244.10728111999998,-288.04468112
46,3.2428,10.4142,58.1803,0.0,0.0,0.0,-15.2181,-393.6941,13.3515,274.6481,-244.2208,5.8571928,-49.07530000000003,-238.3636072,-287.4389072
47,2.9001,10.2678,60.8929,0.0,0.0,0.0,-15.9657,-429.7918,12.7242,277.1566,-212.0713,5.58738504,-81.8159,-206.48391496000002,-288.29981496
48,2.969,9.9167,58.0529,0.0,0.0,0.0,-15.6227,-394.2209,13.2862,275.5175,-243.814,5.83975008,-50.10129999999998,-237.97424992,-288.07554992
49,3.2203,10.41,58.1884,0.0,0.0,0.0,-15.2221,-393.7171,13.3473,274.7269,-244.2531,5.85767088,-49.046299999999974,-238.39542912,-287.44172912

DELTA Energy Terms
