GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
33,56.6578,204.9585,965.1353,0.0,0.0,0.0,-732.7964,-6560.3375,269.6642,3286.8542,-1722.1967,42.20093376,-2509.863899999999,-1679.99576624,-4189.859666239999
34,56.3885,204.4457,962.6297,0.0,0.0,0.0,-731.5539,-6514.9989,269.6533,3284.3273,-1768.5994,43.15418496,-2469.1083,-1725.44521504,-4194.55351504
35,56.3788,204.3267,963.4741,0.0,0.0,0.0,-730.0943,-6520.2372,269.9056,3284.9402,-1765.6893,43.15450104,-2471.3061,-1722.53479896,-4193.84089896
36,56.049,204.2284,959.7299,0.0,0.0,0.0,-723.0057,-6509.6682,268.7351,3283.4012,-1770.4979,43.40772864,-2460.530300000001,-1727.09017136,-4187.620471360001
37,56.219,204.4082,961.6694,0.0,0.0,0.0,-726.5724,-6516.6277,269.2907,3284.0412,-1765.7507,43.45506216,-2467.5716000000007,-1722.2956378400002,-4189.867237840001
38,56.2377,204.4351,962.6113,0.0,0.0,0.0,-725.5398,-6520.6822,269.3206,3285.1115,-1765.1085,43.45915608,-2468.5058,-1721.64934392,-4190.15514392
39,56.1553,204.4064,961.7161,0.0,0.0,0.0,-726.3831,-6516.0132,269.2672,3284.0533,-1766.7138,43.45959816,-2466.7980000000002,-1723.25420184,-4190.052201840001
40,56.3574,204.3793,962.2694,0.0,0.0,0.0,-725.0265,-6516.7956,269.8143,3284.2651,-1768.1019,43.51003848,-2464.7366000000006,-1724.5918615199998,-4189.328461520001
41,56.3861,204.5853,962.6978,0.0,0.0,0.0,-725.73,-6519.6825,269.3257,3284.9678,-1765.9098,43.42450464,-2467.4498,-1722.48529536,-4189.93509536
42,56.1693,204.3503,962.4591,0.0,0.0,0.0,-726.3022,-6522.4724,268.7361,3287.0297,-1763.2348,43.09254575999999,-2470.030099999999,-1720.14225424,-4190.17235424
43,56.3386,204.6636,962.6247,0.0,0.0,0.0,-730.5018,-6513.6759,269.971,3283.5256,-1769.9639,43.22075832,-2467.0541999999996,-1726.74314168,-4193.79734168
44,56.3412,204.9062,962.4642,0.0,0.0,0.0,-730.5305,-6514.5377,269.8628,3283.4443,-1768.8233,43.17749784,-2468.0495,-1725.6458021600001,-4193.69530216
45,56.286,204.5056,962.3569,0.0,0.0,0.0,-731.6816,-6515.707,269.6452,3284.6354,-1767.5801,43.10137296,-2469.9595,-1724.47872704,-4194.43822704
46,56.3833,204.2452,962.7309,0.0,0.0,0.0,-731.8393,-6518.0428,269.6805,3284.6129,-1765.1959,43.0781004,-2472.2293,-1722.1177996,-4194.3470996
47,56.3912,204.5196,962.22,0.0,0.0,0.0,-731.2897,-6513.8818,269.6712,3283.8483,-1769.2847,43.17719184,-2468.5212000000006,-1726.10750816,-4194.62870816
48,56.3614,204.8154,961.4985,0.0,0.0,0.0,-733.782,-6516.6431,269.7822,3285.1982,-1763.7704,42.77991096,-2472.769400000001,-1720.99048904,-4193.759889040001
49,56.3019,204.4103,962.4254,0.0,0.0,0.0,-731.1467,-6515.581,269.7448,3284.3276,-1768.2922,43.23654792,-2469.5177,-1725.05565208,-4194.57335208

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,53.5733,197.5205,926.2611,0.0,0.0,0.0,-676.4728,-6004.8249,256.5889,2929.1075,-1654.1193,42.87809232,-2318.2464,-1611.2412076800001,-3929.48760768
1,53.6417,197.7524,926.6214,0.0,0.0,0.0,-676.6267,-6009.3585,256.7108,2931.4203,-1652.6938,42.93890424,-2319.8386000000005,-1609.75489576,-3929.5934957600007
2,53.5638,197.9143,925.1579,0.0,0.0,0.0,-668.1988,-5996.3951,255.3761,2928.6535,-1660.4224,43.583719679999994,-2303.928299999999,-1616.8386803199999,-3920.766980319999
3,53.3995,197.747,925.4311,0.0,0.0,0.0,-671.4142,-6005.6506,256.1607,2928.9154,-1652.2167,43.21140552,-2315.4110999999994,-1609.00529448,-3924.4163944799993
4,53.4817,197.8913,926.4758,0.0,0.0,0.0,-676.0498,-6009.7855,256.931,2931.2046,-1652.5373,43.00217568,-2319.8509000000004,-1609.53512432,-3929.38602432
5,53.4811,197.921,926.5346,0.0,0.0,0.0,-676.0398,-6010.3881,256.963,2931.3964,-1652.2338,42.996115440000004,-2320.1318000000006,-1609.23768456,-3929.3694845600007
6,53.3311,197.8817,925.9578,0.0,0.0,0.0,-671.4811,-6011.1806,256.6072,2931.1317,-1650.0779,43.22459592,-2317.752199999999,-1606.85330408,-3924.6055040799993
7,53.716,197.7783,925.7892,0.0,0.0,0.0,-671.1727,-6011.8758,256.4835,2930.6961,-1649.316,43.25854608,-2318.585399999999,-1606.05745392,-3924.6428539199987
8,53.764,197.7843,924.8831,0.0,0.0,0.0,-675.7547,-6002.8968,256.5706,2931.9605,-1660.8421,43.053968160000004,-2313.6890000000003,-1617.78813184,-3931.4771318400003
9,53.4472,197.7872,925.6564,0.0,0.0,0.0,-670.9412,-6009.7133,256.5041,2930.8897,-1651.6546,43.328924640000004,-2316.3699,-1608.32567536,-3924.6955753600005
10,53.4581,197.7396,926.9193,0.0,0.0,0.0,-675.3901,-6010.3569,256.9275,2931.3283,-1652.7187,43.04888064,-2319.3742,-1609.6698193599998,-3929.04401936
11,53.411,197.9619,926.5385,0.0,0.0,0.0,-676.105,-6010.3408,256.9444,2931.3939,-1652.2044,42.9824268,-2320.1961,-1609.2219732,-3929.4180732
12,53.4247,197.4106,925.7077,0.0,0.0,0.0,-669.9235,-6012.5863,256.5673,2931.3654,-1649.6343,43.258572720000004,-2318.0341000000003,-1606.3757272799999,-3924.4098272800006
13,53.4464,197.4417,925.5267,0.0,0.0,0.0,-670.7106,-6005.6862,256.3008,2929.9003,-1653.0319,43.23148344,-2313.7809,-1609.80041656,-3923.5813165600002
14,53.6455,197.5111,925.7331,0.0,0.0,0.0,-670.8989,-6010.5052,256.5588,2930.7569,-1650.6365,43.256433599999994,-2317.1987000000004,-1607.3800664,-3924.5787664000004
15,53.6026,197.5232,925.5573,0.0,0.0,0.0,-670.8215,-6010.9787,256.5383,2931.2547,-1650.6165,43.24871304,-2317.3240999999994,-1607.36778696,-3924.6918869599995
16,53.7194,197.6672,925.6134,0.0,0.0,0.0,-671.1184,-6009.9992,256.5146,2930.4804,-1650.7192,43.319620799999996,-2317.122600000001,-1607.3995792,-3924.522179200001
17,53.6615,197.7539,926.4247,0.0,0.0,0.0,-676.1421,-6008.6564,256.7722,2931.151,-1653.5748,42.993144,-2319.0351999999993,-1610.581656,-3929.6168559999996
18,53.8022,197.4201,926.6892,0.0,0.0,0.0,-676.5649,-6009.672,256.8537,2931.6092,-1652.7025,42.945696719999994,-2319.8625,-1609.7568032800002,-3929.6193032800006
19,53.9263,197.5166,926.4963,0.0,0.0,0.0,-676.4097,-6008.3444,256.807,2930.9874,-1653.5692,42.97782312,-2319.0205000000005,-1610.5913768799999,-3929.6118768800006
20,53.3287,197.8293,926.7196,0.0,0.0,0.0,-676.7887,-6011.917,257.0238,2931.55,-1650.1019,42.934622399999995,-2322.2543000000005,-1607.1672775999998,-3929.4215776
21,53.7638,197.5392,926.1114,0.0,0.0,0.0,-672.6429,-6000.8744,256.03,2931.6712,-1660.9852,43.39059264,-2308.4017,-1617.59460736,-3925.99630736
22,53.6853,197.4707,926.5282,0.0,0.0,0.0,-676.4614,-6009.474,256.8509,2931.6051,-1652.8339,42.96565871999999,-2319.7952,-1609.8682412800001,-3929.66344128
23,53.7319,197.6606,926.8854,0.0,0.0,0.0,-674.3766,-6011.6766,256.8938,2932.1674,-1646.938,42.871724640000004,-2318.7140999999997,-1604.0662753600002,-3922.7803753599997
24,53.3589,198.2079,925.2553,0.0,0.0,0.0,-671.3577,-6006.6102,256.7613,2930.39,-1653.5406,43.35690816,-2313.9945000000002,-1610.18369184,-3924.17819184
25,53.4905,197.6162,925.8456,0.0,0.0,0.0,-671.1432,-6010.523,256.657,2931.1311,-1650.9267,43.33401576,-2316.9258000000004,-1607.59268424,-3924.5184842400004
26,53.6156,197.719,926.4831,0.0,0.0,0.0,-676.2567,-6009.3701,256.8351,2931.101,-1652.7629,43.00655688,-2319.873,-1609.7563431199999,-3929.62934312
27,53.5008,197.6581,925.3145,0.0,0.0,0.0,-671.0192,-6006.1536,256.2911,2929.2882,-1652.1229,43.20577152,-2315.120099999999,-1608.91712848,-3924.0372284799996
28,53.4345,197.7289,927.0617,0.0,0.0,0.0,-675.7679,-6010.3872,257.02,2932.0427,-1653.0373,42.848506799999996,-2318.8673,-1610.1887932,-3929.0560932
29,53.7381,197.4308,927.2968,0.0,0.0,0.0,-673.6511,-6037.0994,257.1268,2929.6763,-1629.077,42.84642384,-2345.4817000000003,-1586.23057616,-3931.7122761600003
30,53.4378,197.9538,926.6076,0.0,0.0,0.0,-676.5107,-6010.7469,256.9215,2931.1831,-1651.1766,42.94723392,-2321.1538,-1608.22936608,-3929.3831660799997
31,53.5488,197.6161,926.4611,0.0,0.0,0.0,-676.439,-6005.5792,256.6238,2929.3612,-1653.5265,42.8862672,-2318.4072,-1610.6402328,-3929.0474328
32,53.6036,197.8982,925.9718,0.0,0.0,0.0,-671.9909,-6009.6207,256.6379,2930.7515,-1650.7127,43.21356624,-2316.7486000000013,-1607.49913376,-3924.247733760001
33,53.834,197.8409,927.9929,0.0,0.0,0.0,-675.9758,-6014.6083,257.0241,2933.043,-1642.8552,42.58780272,-2320.8492,-1600.26739728,-3921.11659728
34,53.7188,197.7652,926.6059,0.0,0.0,0.0,-676.3701,-6008.9159,256.8157,2931.2046,-1653.2761,42.98562576,-2319.1758,-1610.29047424,-3929.46627424
35,53.577,197.4422,926.8388,0.0,0.0,0.0,-676.2606,-6011.7496,256.7855,2931.9901,-1650.969,42.98162688,-2321.3766000000005,-1607.98737312,-3929.3639731200005
36,53.3471,197.8083,924.9952,0.0,0.0,0.0,-670.7515,-6006.1122,256.3113,2929.1904,-1652.2681,43.2430056,-2315.2113999999997,-1609.0250944,-3924.2364943999996
37,53.5949,197.737,925.7328,0.0,0.0,0.0,-671.2202,-6011.3534,256.4933,2930.9163,-1649.8852,43.27830072,-2318.0993,-1606.6068992799999,-3924.7061992799995
38,53.5262,197.5268,925.7795,0.0,0.0,0.0,-670.923,-6011.5198,256.4767,2931.1231,-1650.065,43.31147616,-2318.0105000000003,-1606.75352384,-3924.7640238400004
39,53.5431,197.7007,925.7066,0.0,0.0,0.0,-670.8643,-6010.4289,256.5023,2930.9658,-1651.0862,43.28475624,-2316.8747000000003,-1607.80144376,-3924.67614376
40,53.621,197.5155,925.6331,0.0,0.0,0.0,-670.8849,-6009.8886,256.7813,2931.1713,-1651.6059,43.33081104,-2316.0513,-1608.27508896,-3924.3263889600003
41,53.6103,197.6983,925.8484,0.0,0.0,0.0,-671.1186,-6011.045,256.4808,2931.0329,-1650.4025,43.279079759999995,-2317.4929,-1607.1234202399999,-3924.6163202400003
42,53.4215,197.5109,926.3728,0.0,0.0,0.0,-672.0167,-6013.7039,256.5967,2932.6855,-1648.2684,43.088758559999995,-2319.1332000000007,-1605.1796414399998,-3924.3128414400007
43,53.632,197.7811,926.7618,0.0,0.0,0.0,-675.4506,-6009.5312,256.9337,2931.5303,-1653.7405,43.05664656,-2318.342900000001,-1610.6838534400001,-3929.0267534400014
44,53.5636,197.9392,926.5748,0.0,0.0,0.0,-675.4547,-6010.6408,256.8653,2931.5828,-1652.4903,43.0002648,-2319.5697999999993,-1609.4900352,-3929.0598351999993
45,53.6663,197.8061,926.5146,0.0,0.0,0.0,-676.6687,-6009.4381,256.7469,2931.444,-1652.674,42.92951904,-2319.9289000000003,-1609.74448096,-3929.6733809600005
46,53.7873,197.5915,926.8661,0.0,0.0,0.0,-676.7739,-6011.9646,256.7927,2931.4063,-1650.2024,42.9124932,-2322.2946000000006,-1607.2899068,-3929.5845068000003
47,53.7518,197.8584,926.2194,0.0,0.0,0.0,-676.0644,-6007.6423,256.7975,2930.6804,-1654.0821,43.01767152,-2318.3992000000007,-1611.06442848,-3929.463628480001
48,53.768,198.1597,925.5706,0.0,0.0,0.0,-678.7918,-6012.6087,256.8665,2932.0369,-1646.6116,42.63075216,-2324.9987999999994,-1603.98084784,-3928.9796478399994
49,53.6845,197.7071,926.4674,0.0,0.0,0.0,-676.0972,-6009.1042,256.8953,2931.1678,-1653.3372,43.06954751999999,-2319.2792999999992,-1610.26765248,-3929.546952479999

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,2.6984,6.5081,34.6443,0.0,0.0,0.0,-10.4148,-457.9208,12.5129,354.4215,-169.6874,5.4317952,-57.550400000000025,-164.2556048,-221.8060048
1,2.6076,6.6641,35.8281,0.0,0.0,0.0,-10.471,-454.5892,12.8994,353.1659,-171.1201,5.405439599999999,-53.89509999999996,-165.7146604,-219.60976039999997
2,2.6628,6.4907,34.6171,0.0,0.0,0.0,-10.554,-457.3059,12.4832,354.2291,-169.9461,5.4165398399999996,-57.37699999999995,-164.52956016,-221.90656015999994
3,2.7058,6.4477,34.6223,0.0,0.0,0.0,-10.4782,-457.5783,12.4698,354.2865,-169.819,5.43167568,-57.524400000000014,-164.38732431999998,-221.91172432
4,2.7762,7.2527,35.5888,0.0,0.0,0.0,-10.2197,-444.0116,13.394,340.4004,-169.9145,5.443452720000001,-54.81920000000002,-164.47104728,-219.29024728000002
5,2.7943,7.2424,35.5836,0.0,0.0,0.0,-10.2112,-444.074,13.3985,340.414,-169.8771,5.443005599999999,-54.85239999999999,-164.43409440000002,-219.2864944
6,2.609,6.7182,36.0248,0.0,0.0,0.0,-10.4955,-454.2389,12.7882,352.9677,-171.2517,5.41059192,-53.62650000000002,-165.84110808,-219.46760808000002
7,2.6113,6.7089,35.941,0.0,0.0,0.0,-10.5015,-454.2436,12.7773,353.0481,-171.3311,5.41131912,-53.658500000000004,-165.91978088,-219.57828088
8,2.6483,6.6766,36.0017,0.0,0.0,0.0,-10.4834,-454.3215,12.7776,353.1065,-171.2799,5.41178352,-53.5942,-165.86811648,-219.46231648
9,2.7428,6.8995,36.7913,0.0,0.0,0.0,-9.4715,-458.0334,12.8724,353.9291,-171.1924,5.40522288,-54.26979999999992,-165.78717712,-220.0569771199999
10,2.7469,6.9208,35.9009,0.0,0.0,0.0,-9.7078,-456.4481,13.0371,351.9584,-168.704,5.502147839999999,-55.591800000000035,-163.20185216000002,-218.79365216000005
11,2.8007,7.2645,35.5952,0.0,0.0,0.0,-10.2196,-444.0572,13.3858,340.3995,-169.8845,5.4429883199999995,-54.83109999999999,-164.44151168,-219.27261167999998
12,2.6965,6.7929,35.8784,0.0,0.0,0.0,-9.7758,-456.2107,12.9991,352.0064,-168.8601,5.50410192,-55.613200000000006,-163.35599807999998,-218.96919807999998
13,2.698,6.5325,35.6134,0.0,0.0,0.0,-10.5239,-456.5615,11.9802,354.1624,-170.3157,5.45445216,-56.098900000000015,-164.86124784,-220.96014784000002
14,2.7519,6.9715,36.8778,0.0,0.0,0.0,-9.4325,-458.0689,12.821,353.8962,-171.1854,5.4035157599999994,-54.182999999999936,-165.78188423999998,-219.96488423999992
15,2.821,7.5791,37.9857,0.0,0.0,0.0,-9.2515,-458.7352,12.8718,353.9866,-170.5321,5.40674136,-52.74250000000001,-165.12535864,-217.86785864
16,2.634,6.7106,36.0328,0.0,0.0,0.0,-10.489,-454.3647,12.7873,353.077,-171.2821,5.41058184,-53.61200000000002,-165.87151816000002,-219.48351816000005
17,2.6048,6.6646,35.9394,0.0,0.0,0.0,-10.4762,-454.5058,12.8791,353.1741,-171.2104,5.40879552,-53.72000000000003,-165.80160447999998,-219.52160448
18,2.7992,6.8808,36.8407,0.0,0.0,0.0,-9.4401,-457.8224,12.8227,353.7974,-171.2776,5.4019346399999995,-54.12170000000003,-165.87566536,-219.99736536000003
19,2.6011,6.6584,35.9543,0.0,0.0,0.0,-10.4635,-454.5947,12.8932,353.1737,-171.1338,5.4081230399999995,-53.777499999999975,-165.72567696000002,-219.50317696
20,2.7953,7.245,35.5971,0.0,0.0,0.0,-10.2095,-444.1624,13.4148,340.4425,-169.8097,5.43792312,-54.87719999999996,-164.37177688,-219.24897687999996
21,2.6701,6.6671,35.8885,0.0,0.0,0.0,-9.754,-455.825,13.0711,352.1451,-169.4525,5.50752336,-55.137099999999975,-163.94497664,-219.08207663999997
22,2.6184,6.6826,35.878,0.0,0.0,0.0,-10.4823,-454.5526,12.8859,353.207,-171.2265,5.40890568,-53.76299999999998,-165.81759431999998,-219.58059431999996
23,2.6871,6.8029,36.4867,0.0,0.0,0.0,-10.5062,-454.0111,12.6245,352.8836,-171.2075,5.4039880799999995,-53.03249999999997,-165.80351192,-218.83601191999998
24,2.6303,6.6636,35.9554,0.0,0.0,0.0,-10.5057,-454.4966,12.854,353.148,-171.1681,5.40875448,-53.750999999999976,-165.75934552,-219.51034552
25,2.7221,6.9279,36.8486,0.0,0.0,0.0,-9.4214,-458.0388,12.8393,353.9152,-171.1908,5.4030650399999995,-54.20709999999997,-165.78773496,-219.99483495999996
26,2.5981,6.6824,35.9324,0.0,0.0,0.0,-10.4812,-454.5149,12.8809,353.1825,-171.2227,5.409336959999999,-53.71980000000002,-165.81336304,-219.53316304000003
27,2.8646,6.7337,35.9833,0.0,0.0,0.0,-9.3963,-461.1549,12.2562,355.1953,-169.7287,5.44481568,-57.51810000000006,-164.28388432,-221.80198432000006
28,2.6986,6.8235,34.7756,0.0,0.0,0.0,-9.2806,-458.4929,12.6461,353.1132,-168.7426,5.57259336,-57.71650000000005,-163.17000664,-220.88650664000005
29,2.7633,6.8465,36.7052,0.0,0.0,0.0,-9.4219,-458.2412,12.9443,354.0247,-171.0426,5.40395208,-54.379099999999994,-165.63864791999998,-220.01774791999998
30,2.8331,7.2602,35.5819,0.0,0.0,0.0,-10.2042,-443.9642,13.3966,340.3569,-169.9606,5.4440568,-54.73970000000003,-164.5165432,-219.25624320000003
31,2.7967,6.5652,34.7088,0.0,0.0,0.0,-9.6787,-459.3204,12.6149,353.402,-167.8613,5.54064624,-58.911500000000046,-162.32065376,-221.23215376000005
32,2.9182,7.5978,38.3053,0.0,0.0,0.0,-9.2156,-458.6414,12.7004,353.9514,-170.4659,5.40862992,-52.38389999999998,-165.05727008,-217.44117007999998
33,2.8237,7.1176,37.1425,0.0,0.0,0.0,-9.2496,-457.6946,12.64,353.8112,-171.0691,5.40804816,-53.4092,-165.66105184,-219.07025184
34,2.6697,6.6805,36.0237,0.0,0.0,0.0,-10.4532,-454.5029,12.8376,353.1227,-171.1688,5.40755136,-53.62189999999998,-165.76124864,-219.38314863999997
35,2.8019,6.8844,36.6353,0.0,0.0,0.0,-8.7671,-459.6106,13.1201,352.9501,-169.2536,5.50461384,-55.98589999999996,-163.74898616000002,-219.73488615999997
36,2.7019,6.4202,34.7347,0.0,0.0,0.0,-10.4858,-457.3551,12.4238,354.2108,-169.9546,5.43012408,-57.34949999999998,-164.52447592,-221.87397591999996
37,2.624,6.6712,35.9367,0.0,0.0,0.0,-10.5068,-454.3926,12.7973,353.1249,-171.2894,5.412059279999999,-53.745299999999986,-165.87734072,-219.62264072
38,2.7115,6.9084,36.8319,0.0,0.0,0.0,-9.4341,-458.0752,12.8439,353.9884,-171.2533,5.4053928,-54.22519999999997,-165.8479072,-220.07310719999998
39,2.6122,6.7057,36.0095,0.0,0.0,0.0,-10.4888,-454.328,12.7649,353.0875,-171.3233,5.4129096,-53.637,-165.91039039999998,-219.54739039999998
40,2.7364,6.8638,36.6363,0.0,0.0,0.0,-8.813,-459.7674,13.033,353.0939,-169.1323,5.50690272,-56.216999999999985,-163.62539728,-219.84239727999997
41,2.7758,6.887,36.8494,0.0,0.0,0.0,-9.4096,-458.1404,12.8449,353.935,-171.1906,5.40263448,-54.25790000000001,-165.78796552,-220.04586552
42,2.7478,6.8394,36.0863,0.0,0.0,0.0,-9.134,-458.0782,12.1394,354.3442,-171.6959,5.4860796,-55.055099999999925,-166.20982039999998,-221.2649203999999
43,2.7066,6.8825,35.8629,0.0,0.0,0.0,-9.6969,-456.4269,13.0373,351.9953,-168.6932,5.50093392,-55.63919999999996,-163.19226608,-218.83146607999996
44,2.7775,6.967,35.8895,0.0,0.0,0.0,-9.7268,-456.326,12.9974,351.8616,-168.6974,5.50223208,-55.559799999999996,-163.19516792,-218.75496791999998
45,2.6198,6.6994,35.8423,0.0,0.0,0.0,-10.4783,-454.617,12.8983,353.1914,-171.1723,5.40597744,-53.844100000000026,-165.76632256000002,-219.61042256000005
46,2.596,6.6537,35.8648,0.0,0.0,0.0,-10.4624,-454.5852,12.8878,353.2066,-171.1463,5.4090165599999995,-53.83869999999996,-165.73728344,-219.57598343999996
47,2.6394,6.6612,36.0007,0.0,0.0,0.0,-10.4579,-454.6237,12.8738,353.1678,-171.121,5.40928512,-53.738699999999994,-165.71171488000002,-219.45041488
48,2.5934,6.6557,35.9279,0.0,0.0,0.0,-10.4889,-454.534,12.9156,353.1613,-171.1392,5.40566856,-53.769000000000005,-165.73353143999998,-219.50253143999998
49,2.6175,6.7032,35.9579,0.0,0.0,0.0,-10.4672,-454.5299,12.8495,353.1598,-171.2176,5.40990288,-53.70920000000001,-165.80769712,-219.51689712

DELTA Energy Terms
