GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.7763568394002505e-15,-1.2434497875801753e-14,-7.105427357601002e-14,0.0,0.0,0.0,-42.15480000000007,-94.22170000000017,-1.7763568394002505e-14,2.8421709430404007e-13,101.02170000000001,-5.776830719999991,-136.37649999999906,95.2448692800001,-41.131630719998725
1,8.881784197001252e-16,0.00010000000000509601,2.842170943040401e-14,0.0,0.0,0.0,-43.216600000000035,-111.83909999999992,-3.019806626980426e-14,5.684341886080802e-14,118.84860000000009,-5.887576800000001,-155.05560000000116,112.9610232,-42.094576800001164
2,-2.220446049250313e-15,0.00010000000000687237,1.4210854715202004e-14,0.0,0.0,0.0,-43.13299999999999,-82.88170000000008,2.6645352591003757e-14,9.999999997489795e-05,91.0680000000001,-6.017317199999996,-126.01450000000165,85.0506828,-40.96381720000164
3,-1.7763568394002505e-15,-1.7763568394002505e-15,-7.105427357601002e-14,0.0,0.0,0.0,-42.465099999999964,-85.74299999999982,1.7763568394002505e-14,-1.1368683772161603e-13,93.68400000000014,-5.983774559999996,-128.20809999999966,87.70022544000005,-40.50787455999915
4,-9.999999999665832e-05,-0.00010000000001042508,3.552713678800501e-14,0.0,0.0,0.0,-43.472099999999976,-101.19690000000043,1.5987211554602254e-14,-2.2737367544323206e-13,108.68069999999983,-5.873441040000001,-144.6692000000006,102.80725896000001,-41.86194104000077
5,-9.999999999665832e-05,1.7763568394002505e-15,3.552713678800501e-14,0.0,0.0,0.0,-42.288300000000035,-81.70409999999984,0.0001000000000139778,-3.126388037344441e-13,93.29689999999982,-5.6865369600000015,-123.99240000000074,87.61036303999987,-36.38203696000113
6,-3.552713678800501e-15,2.1316282072803006e-14,9.999999992515995e-05,0.0,0.0,0.0,-42.4255,-80.66679999999954,-9.999999998377973e-05,-3.410605131648481e-13,92.61039999999997,-5.704011360000001,-123.09230000000022,86.90638863999982,-36.185911360000375
7,0.0,-8.881784197001252e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-42.26060000000002,-80.55410000000052,0.0001000000000015433,8.526512829121202e-14,92.42240000000004,-5.698393199999999,-122.81460000000115,86.72400680000004,-36.09059320000114
8,8.881784197001252e-16,0.0,5.684341886080802e-14,0.0,0.0,0.0,-42.25010000000004,-93.03329999999954,-1.4210854715202004e-14,-2.2737367544323206e-13,99.94699999999995,-5.784352559999994,-135.2833999999997,94.16264743999994,-41.12075255999929
9,-9.999999999932285e-05,2.3092638912203256e-14,5.684341886080802e-14,0.0,0.0,0.0,-43.14730000000007,-81.32869999999974,-2.842170943040401e-14,-9.999999997489795e-05,89.39019999999994,-6.068793600000003,-124.47620000000009,83.3214064,-41.154793599999834
10,4.440892098500626e-16,7.105427357601002e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-41.956,-92.88429999999954,2.3092638912203256e-14,-5.684341886080802e-14,99.30809999999991,-5.795876879999999,-134.8402999999999,93.51222311999987,-41.32807688000071
11,0.0,1.2434497875801753e-14,-4.973799150320701e-14,0.0,0.0,0.0,-42.35220000000001,-81.22339999999949,-5.329070518200751e-15,-0.00010000000003174137,93.1318,-5.716757519999996,-123.57569999999953,87.41504248000001,-36.16065751999906
12,-4.440892098500626e-16,-1.9539925233402755e-14,0.00010000000004595222,0.0,0.0,0.0,-43.97110000000005,-78.45960000000048,2.1316282072803006e-14,-3.410605131648481e-13,91.74130000000002,-5.959204559999999,-122.43060000000187,85.78209544000003,-36.64850456000204
13,-9.999999999932285e-05,-1.7763568394002505e-15,-6.394884621840902e-14,0.0,0.0,0.0,-42.15740000000001,-93.93220000000014,-1.5987211554602254e-14,1.7053025658242404e-13,100.8434000000002,-5.794758000000008,-136.08970000000085,95.04864200000014,-41.04105800000002
14,-1.7763568394002505e-15,3.552713678800501e-15,9.999999991805453e-05,0.0,0.0,0.0,-42.964599999999976,-81.75759999999946,9.999999996601616e-05,-9.999999997489795e-05,89.46149999999994,-6.035770800000003,-124.72209999999944,83.42572919999981,-41.29637079999918
15,2.6645352591003757e-15,-7.105427357601002e-15,9.237055564881302e-14,0.0,0.0,0.0,-42.53040000000004,-82.72379999999978,3.552713678800501e-15,-5.684341886080802e-14,94.82990000000007,-5.701459679999998,-125.2542000000006,89.12844032000015,-36.12575967999999
16,4.440892098500626e-16,1.0658141036401503e-14,4.263256414560601e-14,0.0,0.0,0.0,-42.44660000000003,-83.22349999999952,-2.1316282072803006e-14,0.0,95.03059999999999,-5.686109279999999,-125.67009999999928,89.34449072000001,-36.32560927999907
17,8.881784197001252e-16,0.00010000000000864873,-2.842170943040401e-14,0.0,0.0,0.0,-45.891000000000005,-106.3010999999996,-1.5987211554602254e-14,1.4210854715202004e-13,115.4614000000002,-6.1225704000000025,-152.19199999999842,109.33882960000017,-42.853170399998476
18,4.884981308350689e-15,1.7763568394002505e-14,7.105427357601002e-15,0.0,0.0,0.0,-42.51509999999999,-87.91780000000011,-1.4210854715202004e-14,5.684341886080802e-14,99.63530000000009,-5.70019464,-130.43290000000053,93.93510536000002,-36.49779464000005
19,3.552713678800501e-15,5.329070518200751e-15,0.00010000000001042508,0.0,0.0,0.0,-44.89789999999995,-76.35330000000039,3.197442310920451e-14,-3.410605131648481e-13,85.57520000000005,-6.384260160000004,-121.25110000000132,79.19093984000011,-42.0601601600012
20,6.217248937900877e-15,3.552713678800501e-15,1.0658141036401503e-13,0.0,0.0,0.0,-42.12579999999995,-97.0056999999992,7.105427357601002e-15,0.00010000000025911504,104.03180000000003,-5.778751679999999,-139.13139999999913,98.25304832000006,-40.87835167999998
21,0.00010000000000243148,-1.7763568394002505e-14,-9.237055564881302e-14,0.0,0.0,0.0,-46.2562999999999,-98.56720000000067,2.6645352591003757e-14,-2.2737367544323206e-13,109.12769999999995,-6.109356240000002,-144.82340000000147,103.01834375999988,-41.805056240001136
22,9.999999999532605e-05,-8.881784197001252e-15,-0.0001000000000672685,0.0,0.0,0.0,-42.70469999999996,-82.5564000000007,-0.0001000000000015433,1.7053025658242404e-13,94.6869999999999,-5.72984928,-125.2612000000004,88.95715071999973,-36.30404927999996
23,3.552713678800501e-15,-1.7763568394002505e-14,0.00010000000008147936,0.0,0.0,0.0,-44.02540000000002,-79.77619999999985,-1.4210854715202004e-14,1.1368683772161603e-13,91.56449999999995,-5.572149120000004,-123.80149999999924,85.99235087999989,-37.80914911999889
24,-3.9968028886505635e-15,2.4868995751603507e-14,4.263256414560601e-14,0.0,0.0,0.0,-42.31809999999993,-80.95909999999964,2.1316282072803006e-14,2.2737367544323206e-13,92.77129999999983,-5.696979840000001,-123.27719999999951,87.07432015999967,-36.20287984000004
25,0.00010000000000509601,9.999999998555609e-05,-4.263256414560601e-14,0.0,0.0,0.0,-42.07940000000004,-80.45699999999994,-9.999999999266151e-05,-8.526512829121202e-14,92.26949999999994,-5.669478720000009,-122.53630000000004,86.60002128000008,-35.93627872000087
26,-1.3322676295501878e-15,-8.881784197001252e-15,0.00010000000006016307,0.0,0.0,0.0,-41.39530000000007,-68.58279999999968,-1.7763568394002505e-15,-5.684341886080802e-14,84.46409999999997,-5.334690240000003,-109.97799999999916,79.12940976000004,-30.84859023999934
27,4.440892098500626e-16,3.552713678800501e-15,-0.00010000000001042508,0.0,0.0,0.0,-42.34860000000002,-97.28190000000023,1.4210854715202004e-14,0.0,104.2337,-5.808596400000003,-139.6306000000003,98.42510359999989,-41.20549639999973
28,8.881784197001252e-16,1.7763568394002505e-15,-2.1316282072803006e-14,0.0,0.0,0.0,-42.34710000000001,-83.55589999999995,1.5987211554602254e-14,9.999999986121111e-05,95.30699999999996,-5.691216239999999,-125.9029000000001,89.61578376000006,-36.28711623999982
29,-3.9968028886505635e-15,-5.329070518200751e-15,9.999999997489795e-05,0.0,0.0,0.0,-44.01500000000003,-95.45670000000035,9.999999999621423e-05,-2.8421709430404007e-13,103.53179999999992,-6.084341280000005,-139.47150000000116,97.44745871999987,-42.02404128000086
30,-3.1086244689504383e-15,0.00010000000002285958,4.263256414560601e-14,0.0,0.0,0.0,-43.47799999999996,-98.80230000000012,3.552713678800501e-15,-9.999999997489795e-05,109.77740000000017,-5.855636880000001,-142.28030000000035,103.9217631200001,-38.358536880000486
31,2.6645352591003757e-15,1.4210854715202004e-14,0.00010000000001042508,0.0,0.0,0.0,-43.177200000000084,-68.82230000000041,2.6645352591003757e-14,-3.979039320256561e-13,81.70470000000017,-5.870096639999996,-111.99940000000078,75.83460336000019,-36.164796640000134
32,0.00010000000000243148,-7.105427357601002e-15,-4.263256414560601e-14,0.0,0.0,0.0,-43.415100000000024,-96.44320000000016,4.085620730620576e-14,5.684341886080802e-14,105.4735,-5.860676879999999,-139.85820000000038,99.61282312000003,-40.245376880000606
33,-5.329070518200751e-15,2.1316282072803006e-14,-1.4210854715202004e-14,0.0,0.0,0.0,-42.24410000000008,-96.76109999999966,-1.2434497875801753e-14,0.0,103.86300000000023,-5.799623760000004,-139.0051999999994,98.06337624000031,-40.94182375999935
34,-3.9968028886505635e-15,0.00010000000001042508,9.999999998200337e-05,0.0,0.0,0.0,-45.559200000000004,-73.14110000000005,3.375077994860476e-14,-2.2737367544323206e-13,86.94769999999988,-5.766298559999999,-118.7000999999994,81.18140143999989,-37.518698560000644
35,8.881784197001252e-16,0.0,-7.105427357601002e-15,0.0,0.0,0.0,-43.61099999999995,-98.88390000000015,9.999999999443787e-05,1.4210854715202004e-13,109.82289999999995,-5.877212399999998,-142.49479999999997,103.94568759999993,-38.5491124000003
36,-2.220446049250313e-15,0.00010000000000331966,8.526512829121202e-14,0.0,0.0,0.0,-43.657900000000026,-96.4674000000006,-8.881784197001252e-15,0.0,107.66629999999998,-5.876914319999999,-140.12520000000043,101.78938567999995,-38.335814320001134
37,-3.9968028886505635e-15,-3.552713678800501e-15,4.263256414560601e-14,0.0,0.0,0.0,-42.65630000000003,-100.28089999999935,-2.842170943040401e-14,9.999999991805453e-05,109.98899999999998,-5.544753840000002,-142.93709999999905,104.44424615999992,-38.49285383999887
38,-8.881784197001252e-16,9.999999998377973e-05,-3.552713678800501e-14,0.0,0.0,0.0,-43.405499999999975,-97.64479999999978,2.6645352591003757e-14,-0.00010000000000331966,108.54629999999997,-5.858424720000004,-141.05030000000036,102.68787527999996,-38.36242472000015
39,4.884981308350689e-15,-5.329070518200751e-15,-7.105427357601002e-15,0.0,0.0,0.0,-41.39420000000003,-99.08770000000004,3.019806626980426e-14,1.7053025658242404e-13,101.22180000000009,-5.638188240000003,-140.4818999999998,95.58361175999994,-44.89828823999966
40,-2.6645352591003757e-15,0.0001000000000139778,0.00010000000005305765,0.0,0.0,0.0,-41.92690000000001,-108.53530000000052,-0.00010000000001220144,1.7053025658242404e-13,111.05520000000013,-5.582751839999998,-150.46210000000093,105.47244816000011,-44.98965184000218
41,3.1086244689504383e-15,7.105427357601002e-15,3.552713678800501e-14,0.0,0.0,0.0,-47.24469999999995,-100.61180000000002,0.0001000000000015433,1.7053025658242404e-13,113.83519999999987,-5.759264879999999,-147.85639999999992,108.07593511999994,-39.78046488000018
42,-0.00010000000000420783,1.7763568394002505e-15,-0.00010000000008858478,0.0,0.0,0.0,-45.5742,-99.43119999999976,3.730349362740526e-14,-0.00010000000003174137,110.98729999999995,-5.703864479999998,-145.00570000000047,105.28343551999978,-39.722264480001115
43,4.440892098500626e-16,-2.6645352591003757e-14,0.00010000000006016307,0.0,0.0,0.0,-47.77610000000005,-97.94810000000047,1.7763568394002505e-14,-9.999999986121111e-05,112.84669999999988,-5.778815760000002,-145.7242000000005,107.06788423999996,-38.656315760000325
44,-3.1086244689504383e-15,-1.7763568394002505e-15,1.4210854715202004e-14,0.0,0.0,0.0,-46.677900000000065,-99.44170000000008,-9.99999999766743e-05,0.00010000000008858478,112.3751999999999,-5.650979759999999,-146.11960000000144,106.7242202399998,-39.39537976000139
45,2.6645352591003757e-15,-0.00010000000000864873,7.105427357601002e-15,0.0,0.0,0.0,-42.2397,-101.80560000000037,5.329070518200751e-15,-5.684341886080802e-14,111.37559999999996,-5.446381680000001,-144.04540000000026,105.92921831999996,-38.11618168000075
46,2.6645352591003757e-15,1.7763568394002505e-14,9.99999999891088e-05,0.0,0.0,0.0,-42.60470000000001,-117.28659999999968,2.3092638912203256e-14,5.684341886080802e-14,118.36090000000007,-5.806576799999993,-159.89119999999872,112.55432320000017,-47.336876799999686
47,-9.99999999975465e-05,3.552713678800501e-15,-1.4210854715202004e-14,0.0,0.0,0.0,-44.306499999999936,-97.97520000000037,7.105427357601002e-15,-2.2737367544323206e-13,105.31809999999984,-5.6359339199999985,-142.28180000000074,99.68216607999994,-42.5996339200006
48,5.773159728050814e-15,1.9539925233402755e-14,-0.0001000000000672685,0.0,0.0,0.0,-42.390400000000014,-75.95670000000052,-0.00010000000001042508,9.999999986121111e-05,83.37720000000002,-5.58476424,-118.34720000000044,77.79243575999988,-40.55476424000079
49,-1.3322676295501878e-15,0.0,-0.00010000000007437393,0.0,0.0,0.0,-45.327399999999955,-88.26849999999939,1.4210854715202004e-14,-0.0001000000001454282,100.72819999999984,-6.057162720000004,-133.59610000000038,94.67103727999984,-38.9250627199994


